Temperature (K),Pressure (Pa),n-heptane_mass_fraction,n-heptane_mole_fraction,n-heptane_fugacity_coeff_Fluid,N2_mass_fraction,N2_mole_fraction,N2_fugacity_coeff_Fluid,O2_mass_fraction,O2_mole_fraction,O2_fugacity_coeff_Fluid
340,2000000.0,0.9500000000000001,0.8454528272967891,0.020054189029430552,0.03835412442712097,0.12209226643553672,24.260128067999478,0.011645875572878966,0.03245490626767431,16.215195973188603
340,2000000.0,1.0,1.0,0.01984010747270813,0.0,0.0,128.24865686983162,0.0,0.0,105.54685519028165
340,2500000.0,0.0,0.0,0.8318133332964208,0.7670824885424203,0.7899999999999999,1.0056107876752196,0.23291751145757963,0.20999999999999996,0.9955403519202166
340,2500000.0,0.05,0.0149275754967309,0.8050357092783665,0.7287283641152993,0.7782072153575826,1.0060051882029988,0.22127163588470064,0.20686520914568648,0.9952395809427109
340,2500000.0,0.1,0.030999604999762134,0.7773972010666245,0.6903742396881783,0.7655103120501879,1.0069923371098477,0.20962576031182167,0.20349008295004994,0.9954608962212378
340,2500000.0,0.15000000000000002,0.048352947775149424,0.7488324009152467,0.6520201152610573,0.7518011712576319,1.0087282175549965,0.19797988473894268,0.19984588096721861,0.996346273604486
340,2500000.0,0.2,0.06714719076140574,0.7192634856774619,0.6136659908339364,0.7369537192984896,1.011418845092969,0.1863340091660637,0.19589908994010477,0.998083414296765
340,2500000.0,0.25,0.08756957079029096,0.6885958211166585,0.5753118664068153,0.7208200390756702,1.015341448839656,0.17468813359318472,0.19161039013403888,1.000925065578992
340,2500000.0,0.30000000000000004,0.10984123395536073,0.6567112976017654,0.5369577419796941,0.7032254251752651,1.0208775114918323,0.16304225802030572,0.18693334086937427,1.005219120158992
340,2500000.0,0.35000000000000003,0.1342252760093342,0.6234578255596582,0.49860361755257315,0.683962031952626,1.0285663910388558,0.15139638244742673,0.1818126920380398,1.011457390822095
340,2500000.0,0.4,0.16103718445645337,0.5886319848791203,0.46024949312545216,0.6627806242794018,1.0391966512333235,0.13975050687454776,0.17618219126414478,1.0203585348108641
340,2500000.0,0.45,0.19065856315058302,0.5519486619002081,0.4218953686983312,0.6393797351110394,1.0539712818048208,0.1281046313016688,0.16996170173837755,1.033017744977983
340,2500000.0,0.5,0.22355540980238753,0.5129838433651208,0.38354124427121017,0.6133912262561139,1.0748306856851872,0.11645875572878982,0.1630533639414986,1.0511986305406962
340,2500000.0,0.55,0.2603028115985561,0.47105565795851895,0.3451871198440891,0.5843607788371407,1.1051532998566138,0.10481288015591082,0.1553364095643032,1.0779644094708265
340,2500000.0,0.6000000000000001,0.3016188517050566,0.42493967560580803,0.30683299541696807,0.5517211071530053,1.151518393523649,0.09316700458303183,0.1466600411419381,1.1192599906300655
340,2500000.0,0.65,0.3484120003345535,0.37201843036366944,0.2684788709898471,0.5147545197357029,1.2293100947019275,0.08152112901015286,0.13683347992974382,1.1889169336607475
340,2500000.0,0.7000000000000001,0.4018486911120842,0.30436971999586626,0.23012474656272605,0.47253953402145343,1.3908154520145501,0.06987525343727387,0.1256117748664623,1.3335711594284883
340,2500000.0,0.75,0.4634518796496389,0.028460197232510198,0.19177062213560508,0.4238730150767852,8.954017629631153,0.05822937786439491,0.11267510527357581,7.026058026891604
340,2500000.0,0.8,0.5352485274852689,0.021381555903183698,0.15341649770848403,0.36715366328663757,11.980469053191449,0.046583502291515914,0.09759780922809352,8.900493093246212
340,2500000.0,0.8500000000000001,0.6199969019349241,0.018544095701814572,0.11506237328136298,0.30020244747141006,14.634511990485008,0.03493762671863693,0.07980065059366595,10.432142013033193
340,2500000.0,0.9,0.7215490821682357,0.017174584436075425,0.07670824885424202,0.21997622508709377,17.18393205486707,0.023291751145757957,0.058474692744670494,11.827358816585376
340,2500000.0,0.9500000000000001,0.8454528272967891,0.01654682492246353,0.03835412442712097,0.12209226643553672,19.71211888915284,0.011645875572878966,0.03245490626767431,13.151446664108331
340,2500000.0,1.0,1.0,0.016372859501025638,0.0,0.0,104.21260565317976,0.0,0.0,85.65560324822778
340,3000000.0,0.0,0.0,0.8032835467332898,0.7670824885424203,0.7899999999999999,1.0068525139443085,0.23291751145757963,0.20999999999999996,0.9947602316065245
340,3000000.0,0.05,0.0149275754967309,0.7724731347834921,0.7287283641152993,0.7782072153575826,1.0073267620863544,0.22127163588470064,0.20686520914568648,0.9943929590307726
340,3000000.0,0.1,0.030999604999762134,0.7408433893643904,0.6903742396881783,0.7655103120501879,1.0085125275541404,0.20962576031182167,0.20349008295004994,0.994647787293156
340,3000000.0,0.15000000000000002,0.048352947775149424,0.7083325282850863,0.6520201152610573,0.7518011712576319,1.0106002679816177,0.19797988473894268,0.19984588096721861,0.9956963506983899
340,3000000.0,0.2,0.06714719076140574,0.6748651707212513,0.6136659908339364,0.7369537192984896,1.0138438789868243,0.1863340091660637,0.19589908994010477,0.9977675790299045
340,3000000.0,0.25,0.08756957079029096,0.6403469757819863,0.5753118664068153,0.7208200390756702,1.0185889703644748,0.17468813359318472,0.19161039013403888,1.0011731515717166
340,3000000.0,0.30000000000000004,0.10984123395536073,0.6046563130417967,0.5369577419796941,0.7032254251752651,1.0253179907588905,0.16304225802030572,0.18693334086937427,1.006348046890264
340,3000000.0,0.35000000000000003,0.1342252760093342,0.5676307715935285,0.49860361755257315,0.683962031952626,1.034725526496629,0.15139638244742673,0.1818126920380398,1.0139180685474174
340,3000000.0,0.4,0.16103718445645337,0.5290441619976314,0.46024949312545216,0.6627806242794018,1.047851066296634,0.13975050687454776,0.17618219126414478,1.024818616815767
340,3000000.0,0.45,0.19065856315058302,0.48856468819353754,0.4218953686983312,0.6393797351110394,1.0663300239359823,0.1281046313016688,0.16996170173837755,1.0405186130244957
340,3000000.0,0.5,0.22355540980238753,0.4456721074384132,0.38354124427121017,0.6133912262561139,1.0929140142246188,0.11645875572878982,0.1630533639414986,1.0634830272547358
340,3000000.0,0.55,0.2603028115985561,0.3994730990860945,0.3451871198440891,0.5843607788371407,1.1326953578445353,0.10481288015591082,0.1553364095643032,1.09825694416157
340,3000000.0,0.6000000000000001,0.3016188517050566,0.3482099081516517,0.30683299541696807,0.5517211071530053,1.1965935181310317,0.09316700458303183,0.1466600411419381,1.1545359467050604
340,3000000.0,0.65,0.3484120003345535,0.28748177921669743,0.2684788709898471,0.5147545197357029,1.3151602833958973,0.08152112901015286,0.13683347992974382,1.2592368389895605
340,3000000.0,0.7000000000000001,0.4018486911120842,0.1956999650006134,0.23012474656272605,0.47253953402145343,1.6708300943648184,0.06987525343727387,0.1256117748664623,1.5705926583039864
340,3000000.0,0.75,0.4634518796496389,0.023682210622121933,0.19177062213560508,0.4238730150767852,7.870287909647923,0.05822937786439491,0.11267510527357581,6.131532722536225
340,3000000.0,0.8,0.5352485274852689,0.01822202110724769,0.15341649770848403,0.36715366328663757,10.285101707362303,0.046583502291515914,0.09759780922809352,7.611508866211751
340,3000000.0,0.8500000000000001,0.6199969019349241,0.01589490795482129,0.11506237328136298,0.30020244747141006,12.465337773416444,0.03493762671863693,0.07980065059366595,8.861570933240712
340,3000000.0,0.9,0.7215490821682357,0.01475034267421379,0.07670824885424202,0.21997622508709377,14.577863721866484,0.023291751145757957,0.058474692744670494,10.012068368253745
340,3000000.0,0.9500000000000001,0.8454528272967891,0.01422114934206224,0.03835412442712097,0.12209226643553672,16.68098569406819,0.011645875572878966,0.03245490626767431,11.10919616257501
340,3000000.0,1.0,1.0,0.014073846309466056,0.0,0.0,88.19600443133935,0.0,0.0,72.3987356169585
340,3500000.0,0.0,0.0,0.7762371885570744,0.7670824885424203,0.7899999999999999,1.0081338439190441,0.23291751145757963,0.20999999999999996,0.9940174599283654
340,3500000.0,0.05,0.0149275754967309,0.7417567174845104,0.7287283641152993,0.7782072153575826,1.0086881262733762,0.22127163588470064,0.20686520914568648,0.993581737340908
340,3500000.0,0.1,0.030999604999762134,0.7065507136543947,0.6903742396881783,0.7655103120501879,1.0100724757503003,0.20962576031182167,0.20349008295004994,0.9938664598910463
340,3500000.0,0.15000000000000002,0.048352947775149424,0.670563956385351,0.6520201152610573,0.7518011712576319,1.0125126584771054,0.19797988473894268,0.19984588096721861,0.9950730642161284
340,3500000.0,0.2,0.06714719076140574,0.633726953443383,0.6136659908339364,0.7369537192984896,1.0163122986818176,0.1863340091660637,0.19589908994010477,0.9974724862420316
340,3500000.0,0.25,0.08756957079029096,0.5959498091796206,0.5753118664068153,0.7208200390756702,1.021889230046977,0.17468813359318472,0.19161039013403888,1.0014374597093143
340,3500000.0,0.30000000000000004,0.10984123395536073,0.5571125099197521,0.5369577419796941,0.7032254251752651,1.0298347394231597,0.16304225802030572,0.18693334086937427,1.0074950368786038
340,3500000.0,0.35000000000000003,0.1342252760093342,0.5170488355001236,0.49860361755257315,0.683962031952626,1.0410150074150353,0.15139638244742673,0.1818126920380398,1.0164162824753291
340,3500000.0,0.4,0.16103718445645337,0.47551819483700314,0.46024949312545216,0.6627806242794018,1.056755843733592,0.13975050687454776,0.17618219126414478,1.029379115858243
340,3500000.0,0.45,0.19065856315058302,0.43215265788523344,0.4218953686983312,0.6393797351110394,1.0792068846442258,0.1281046313016688,0.16996170173837755,1.0482881796285448
340,3500000.0,0.5,0.22355540980238753,0.386347239868544,0.38354124427121017,0.6133912262561139,1.1121402180569604,0.11645875572878982,0.1630533639414986,1.0764731851705784
340,3500000.0,0.55,0.2603028115985561,0.3369989397581727,0.3451871198440891,0.5843607788371407,1.1629886161697554,0.10481288015591082,0.1553364095643032,1.1204615311121229
340,3500000.0,0.6000000000000001,0.3016188517050566,0.28173453993232117,0.30683299541696807,0.5517211071530053,1.24945267020964,0.09316700458303183,0.1466600411419381,1.1956835669289954
340,3500000.0,0.65,0.3484120003345535,0.21342617247802184,0.2684788709898471,0.5147545197357029,1.4335707710443393,0.08152112901015286,0.13683347992974382,1.3555780520571543
340,3500000.0,0.7000000000000001,0.4018486911120842,0.03927056620943616,0.23012474656272605,0.47253953402145343,4.279937680170867,0.06987525343727387,0.1256117748664623,3.5995069844905436
340,3500000.0,0.75,0.4634518796496389,0.02038689212104795,0.19177062213560508,0.4238730150767852,7.070895845747452,0.05822937786439491,0.11267510527357581,5.474089604160427
340,3500000.0,0.8,0.5352485274852689,0.015984621397765544,0.15341649770848403,0.36715366328663757,9.069519966742437,0.046583502291515914,0.09759780922809352,6.687281426839935
340,3500000.0,0.8500000000000001,0.6199969019349241,0.014015185152325036,0.11506237328136298,0.30020244747141006,10.914932853170054,0.03493762671863693,0.07980065059366595,7.738760019776611
340,3500000.0,0.9,0.7215490821682357,0.013030135674855958,0.07670824885424202,0.21997622508709377,12.716617148318468,0.023291751145757957,0.058474692744670494,8.715300907460573
340,3500000.0,0.9500000000000001,0.8454528272967891,0.012571038323136335,0.03835412442712097,0.12209226643553672,14.51667899628375,0.011645875572878966,0.03245490626767431,9.650683966391984
340,3500000.0,1.0,1.0,0.01244270947794593,0.0,0.0,76.76206752648145,0.0,0.0,62.93303297339159
340,4000000.0,0.0,0.0,0.7505914099110407,0.7670824885424203,0.7899999999999999,1.0094546559116433,0.23291751145757963,0.20999999999999996,0.9933120480002801
340,4000000.0,0.05,0.0149275754967309,0.7127748349736062,0.7287283641152993,0.7782072153575826,1.0100891016039637,0.22127163588470064,0.20686520914568648,0.992806004189928
340,4000000.0,0.1,0.030999604999762134,0.674372050501928,0.6903742396881783,0.7655103120501879,1.0116718202287558,0.20962576031182167,0.20349008295004994,0.9931170047812787
340,4000000.0,0.15000000000000002,0.048352947775149424,0.6353364199877015,0.6520201152610573,0.7518011712576319,1.014464596346721,0.19797988473894268,0.19984588096721861,0.9944763126952241
340,4000000.0,0.2,0.06714719076140574,0.5956068656854028,0.6136659908339364,0.7369537192984896,1.0188224272149589,0.1863340091660637,0.19589908994010477,0.9971974330352934
340,4000000.0,0.25,0.08756957079029096,0.5551012160696914,0.5753118664068153,0.7208200390756702,1.0252388986733485,0.17468813359318472,0.19161039013403888,1.0017159114386143
340,4000000.0,0.30000000000000004,0.10984123395536073,0.513705499637232,0.5369577419796941,0.7032254251752651,1.0344215770971328,0.16304225802030572,0.18693334086937427,1.0086552769257389
340,4000000.0,0.35000000000000003,0.1342252760093342,0.47125589026350806,0.49860361755257315,0.683962031952626,1.0474242034404917,0.15139638244742673,0.1818126920380398,1.0189422965052888
340,4000000.0,0.4,0.16103718445645337,0.42750639784586814,0.46024949312545216,0.6627806242794018,1.0658947619862307,0.13975050687454776,0.17618219126414478,1.0340224395717814
340,4000000.0,0.45,0.19065856315058302,0.38206636410664685,0.4218953686983312,0.6393797351110394,1.092584049380897,0.1281046313016688,0.16996170173837755,1.0562996145470804
340,4000000.0,0.5,0.22355540980238753,0.33426588663479334,0.38354124427121017,0.6133912262561139,1.132522206494898,0.11645875572878982,0.1630533639414986,1.0901478701480865
340,4000000.0,0.55,0.2603028115985561,0.28281671950032805,0.3451871198440891,0.5843607788371407,1.1962678240357292,0.10481288015591082,0.1553364095643032,1.1446858100123627
340,4000000.0,0.6000000000000001,0.3016188517050566,0.22470478503946867,0.30683299541696807,0.5517211071530053,1.3119372792751633,0.09316700458303183,0.1466600411419381,1.2439499710727104
340,4000000.0,0.65,0.3484120003345535,0.14886671332948972,0.2684788709898471,0.5147545197357029,1.610500918054293,0.08152112901015286,0.13683347992974382,1.497819745402999
340,4000000.0,0.7000000000000001,0.4018486911120842,0.02990064001582764,0.23012474656272605,0.47253953402145343,4.356194468417575,0.06987525343727387,0.1256117748664623,3.5912044896296176
340,4000000.0,0.75,0.4634518796496389,0.017988520023236594,0.19177062213560508,0.4238730150767852,6.455577831049949,0.05822937786439491,0.11267510527357581,4.969401142625597
340,4000000.0,0.8,0.5352485274852689,0.01432278975005467,0.15341649770848403,0.36715366328663757,8.154491732211099,0.046583502291515914,0.09759780922809352,5.991507655667098
340,4000000.0,0.8500000000000001,0.6199969019349241,0.012616578641918558,0.11506237328136298,0.30020244747141006,9.751436448957154,0.03493762671863693,0.07980065059366595,6.895919924228518
340,4000000.0,0.9,0.7215490821682357,0.011750227628504821,0.07670824885424202,0.21997622508709377,11.320951910230457,0.023291751145757957,0.058474692744670494,7.742654431909002
340,4000000.0,0.9500000000000001,0.8454528272967891,0.011343437828761236,0.03835412442712097,0.12209226643553672,12.894172249757894,0.011645875572878966,0.03245490626767431,8.557028591964972
340,4000000.0,1.0,1.0,0.011229277635987606,0.0,0.0,68.19239918092684,0.0,0.0,55.83688293709168
340,4500000.0,0.0,0.0,0.7262682943164027,0.7670824885424203,0.7899999999999999,1.0108148220825661,0.23291751145757963,0.20999999999999996,0.9926439955423231
340,4500000.0,0.05,0.0149275754967309,0.6854228820286259,0.7287283641152993,0.7782072153575826,1.0115295035353484,0.22127163588470064,0.20686520914568648,0.9920658386551175
340,4500000.0,0.1,0.030999604999762134,0.6441699940161925,0.6903742396881783,0.7655103120501879,1.013310196284073,0.20962576031182167,0.20349008295004994,0.9923995122194631
340,4500000.0,0.15000000000000002,0.048352947775149424,0.6024727833901526,0.6520201152610573,0.7518011712576319,1.0164552844403165,0.19797988473894268,0.19984588096721861,0.9939060108610575
340,4500000.0,0.2,0.06714719076140574,0.5602802733655445,0.6136659908339364,0.7369537192984896,1.0213725604785497,0.1863340091660637,0.19589908994010477,0.9969417512219344
340,4500000.0,0.25,0.08756957079029096,0.5175204681236585,0.5753118664068153,0.7208200390756702,1.0286345210906058,0.17468813359318472,0.19161039013403888,1.0020064516957927
340,4500000.0,0.30000000000000004,0.10984123395536073,0.47408913018365484,0.5369577419796941,0.7032254251752651,1.0390718715364669,0.16304225802030572,0.18693334086937427,1.0098238295455322
340,4500000.0,0.35000000000000003,0.1342252760093342,0.4298305871039636,0.49860361755257315,0.683962031952626,1.053941075189462,0.15139638244742673,0.1818126920380398,1.0214856449019212
340,4500000.0,0.4,0.16103718445645337,0.38450279239291746,0.46024949312545216,0.6627806242794018,1.075247525496465,0.13975050687454776,0.17618219126414478,1.0387282711963537
340,4500000.0,0.45,0.19065856315058302,0.33770823315124376,0.4218953686983312,0.6393797351110394,1.106432381680303,0.1281046313016688,0.16996170173837755,1.064517269841014
340,4500000.0,0.5,0.22355540980238753,0.2887406352693816,0.38354124427121017,0.6133912262561139,1.1540424280928725,0.11645875572878982,0.1630533639414986,1.1044589759959313
340,4500000.0,0.55,0.2603028115985561,0.23618113727221368,0.3451871198440891,0.5843607788371407,1.232697040836804,0.10481288015591082,0.1553364095643032,1.1709619693521638
340,4500000.0,0.6000000000000001,0.3016188517050566,0.1764775877000938,0.30683299541696807,0.5517211071530053,1.3860143916423455,0.09316700458303183,0.1466600411419381,1.300542002990269
340,4500000.0,0.65,0.3484120003345535,0.09470756978452928,0.2684788709898471,0.5147545197357029,1.8940094675938601,0.08152112901015286,0.13683347992974382,1.7203719581230308
340,4500000.0,0.7000000000000001,0.4018486911120842,0.024946143487487932,0.23012474656272605,0.47253953402145343,4.258235700595583,0.06987525343727387,0.1256117748664623,3.4660675204380986
340,4500000.0,0.75,0.4634518796496389,0.016172774309402775,0.19177062213560508,0.4238730150767852,5.9664975935601285,0.05822937786439491,0.11267510527357581,4.569081706647339
340,4500000.0,0.8,0.5352485274852689,0.013044206667715786,0.15341649770848403,0.36715366328663757,7.440327052322893,0.046583502291515914,0.09759780922809352,5.448381854626381
340,4500000.0,0.8500000000000001,0.6199969019349241,0.011538914239376509,0.11506237328136298,0.30020244747141006,8.846018448973142,0.03493762671863693,0.07980065059366595,6.239821533091864
340,4500000.0,0.9,0.7215490821682357,0.0107641068817878,0.07670824885424202,0.21997622508709377,10.2357298187821,0.023291751145757957,0.058474692744670494,6.9861246698077
340,4500000.0,0.9500000000000001,0.8454528272967891,0.010397769538272695,0.03835412442712097,0.12209226643553672,11.63289369720828,0.011645875572878966,0.03245490626767431,7.706628219222912
340,4500000.0,1.0,1.0,0.010294573856605488,0.0,0.0,61.53233269467378,0.0,0.0,50.32049861468927
340,5000000.0,0.0,0.0,0.703194561562329,0.7670824885424203,0.7899999999999999,1.012214208774572,0.23291751145757963,0.20999999999999996,0.9920132909083609
340,5000000.0,0.05,0.0149275754967309,0.659602833768956,0.7287283641152993,0.7782072153575826,1.0130091426746708,0.22127163588470064,0.20686520914568648,0.9913613102710671
340,5000000.0,0.1,0.030999604999762134,0.6158162330510508,0.6903742396881783,0.7655103120501879,1.0149872373380506,0.20962576031182167,0.20349008295004994,0.9917140715027752
340,5000000.0,0.15000000000000002,0.048352947775149424,0.5718081806178243,0.6520201152610573,0.7518011712576319,1.018483925148146,0.19797988473894268,0.19984588096721861,0.9933620902714186
340,5000000.0,0.2,0.06714719076140574,0.5275387256320223,0.6136659908339364,0.7369537192984896,1.0239609780506762,0.1863340091660637,0.19589908994010477,0.9967048129585413
340,5000000.0,0.25,0.08756957079029096,0.48294771897455263,0.5753118664068153,0.7208200390756702,1.0320725418116683,0.17468813359318472,0.19161039013403888,1.0023070689713092
340,5000000.0,0.30000000000000004,0.10984123395536073,0.43794359784885645,0.5369577419796941,0.7032254251752651,1.0437785881480617,0.16304225802030572,0.18693334086937427,1.0109956852913224
340,5000000.0,0.35000000000000003,0.1342252760093342,0.39238402100355707,0.49860361755257315,0.683962031952626,1.0605522297211254,0.15139638244742673,0.1818126920380398,1.0240352332592557
340,5000000.0,0.4,0.16103718445645337,0.34604022190126804,0.46024949312545216,0.6627806242794018,1.084789616665575,0.13975050687454776,0.17618219126414478,1.0434736347680604
340,5000000.0,0.45,0.19065856315058302,0.29852555354275434,0.4218953686983312,0.6393797351110394,1.1207097784949966,0.1281046313016688,0.16996170173837755,1.072895883162047
340,5000000.0,0.5,0.22355540980238753,0.24913424755555605,0.38354124427121017,0.6133912262561139,1.1766420532597852,0.11645875572878982,0.1630533639414986,1.1193241132745169
340,5000000.0,0.55,0.2603028115985561,0.1964079480840239,0.3451871198440891,0.5843607788371407,1.2722955529425202,0.10481288015591082,0.1553364095643032,1.1991881740868895
340,5000000.0,0.6000000000000001,0.3016188517050566,0.13659509733780012,0.30683299541696807,0.5517211071530053,1.4730077087117193,0.09316700458303183,0.1466600411419381,1.3659547162973682
340,5000000.0,0.65,0.3484120003345535,0.05854168794023489,0.2684788709898471,0.5147545197357029,2.255864333514873,0.08152112901015286,0.13683347992974382,1.9903714403033457
340,5000000.0,0.7000000000000001,0.4018486911120842,0.021674852651624478,0.23012474656272605,0.47253953402145343,4.123461503340268,0.06987525343727387,0.1256117748664623,3.3234847253454682
340,5000000.0,0.75,0.4634518796496389,0.014756211928458968,0.19177062213560508,0.4238730150767852,5.567911851149572,0.05822937786439491,0.11267510527357581,4.243350114654091
340,5000000.0,0.8,0.5352485274852689,0.012033625599278498,0.15341649770848403,0.36715366328663757,6.867133074867197,0.046583502291515914,0.09759780922809352,5.012365272082475
340,5000000.0,0.8500000000000001,0.6199969019349241,0.01068610322927537,0.11506237328136298,0.30020244747141006,8.121366780024115,0.03493762671863693,0.07980065059366595,5.714517710191585
340,5000000.0,0.9,0.7215490821682357,0.009983873931638356,0.07670824885424202,0.21997622508709377,9.36786428854992,0.023291751145757957,0.058474692744670494,6.380906544226667
340,5000000.0,0.9500000000000001,0.8454528272967891,0.00964969316823521,0.03835412442712097,0.12209226643553672,10.624499094546076,0.011645875572878966,0.03245490626767431,7.026520939600398
340,5000000.0,1.0,1.0,0.009555218618742771,0.0,0.0,56.20906606430029,0.0,0.0,45.91000600350537
340,5500000.0,0.0,0.0,0.6813012890635953,0.7670824885424203,0.7899999999999999,1.01365267685256,0.23291751145757963,0.20999999999999996,0.9914199111476024
340,5500000.0,0.05,0.0149275754967309,0.6352228350004796,0.7287283641152993,0.7782072153575826,1.0145278253065397,0.22127163588470064,0.20686520914568648,0.9906924787578169
340,5500000.0,0.1,0.030999604999762134,0.589190966089475,0.6903742396881783,0.7655103120501879,1.0167025762637185,0.20962576031182167,0.20349008295004994,0.9910607704928707
340,5500000.0,0.15000000000000002,0.048352947775149424,0.5431892078434134,0.6520201152610573,0.7518011712576319,1.0205497243439283,0.19797988473894268,0.19984588096721861,0.9928444997621804
340,5500000.0,0.2,0.06714719076140574,0.4971888740626031,0.6136659908339364,0.7369537192984896,1.0265859543032931,0.1863340091660637,0.19589908994010477,0.9964860359815129
340,5500000.0,0.25,0.08756957079029096,0.4511426011118942,0.5753118664068153,0.7208200390756702,1.0355493329821268,0.17468813359318472,0.19161039013403888,1.0026158155720437
340,5500000.0,0.30000000000000004,0.10984123395536073,0.4049736789285036,0.5369577419796941,0.7032254251752651,1.0485343508167069,0.16304225802030572,0.18693334086937427,1.0121658205800257
340,5500000.0,0.35000000000000003,0.1342252760093342,0.3585575572549022,0.49860361755257315,0.683962031952626,1.0672430197403182,0.15139638244742673,0.1818126920380398,1.0265794699262427
340,5500000.0,0.4,0.16103718445645337,0.31168769329072704,0.46024949312545216,0.6627806242794018,1.094492292955385,0.13975050687454776,0.17618219126414478,1.048233085296607
340,5500000.0,0.45,0.19065856315058302,0.26400700457726967,0.4218953686983312,0.6393797351110394,1.135359892293322,0.1281046313016688,0.16996170173837755,1.0813801911662633
340,5500000.0,0.5,0.22355540980238753,0.21485390314117372,0.38354124427121017,0.6133912262561139,1.2002098012880598,0.11645875572878982,0.1630533639414986,1.1346197247802503
340,5500000.0,0.55,0.2603028115985561,0.16285941953486785,0.3451871198440891,0.5843607788371407,1.3148358679320074,0.10481288015591082,0.1553364095643032,1.229053552870666
340,5500000.0,0.6000000000000001,0.3016188517050566,0.10473878045378532,0.30683299541696807,0.5517211071530053,1.5717524373735723,0.09316700458303183,0.1466600411419381,1.43851677979221
340,5500000.0,0.65,0.3484120003345535,0.04142991956052583,0.2684788709898471,0.5147545197357029,2.5002030836849656,0.08152112901015286,0.13683347992974382,2.155054820992568
340,5500000.0,0.7000000000000001,0.4018486911120842,0.019313847097833275,0.23012474656272605,0.47253953402145343,3.9843146477241174,0.06987525343727387,0.1256117748664623,3.185059430765095
340,5500000.0,0.75,0.4634518796496389,0.013624759449845343,0.19177062213560508,0.4238730150767852,5.236511628722633,0.05822937786439491,0.11267510527357581,3.972849319509563
340,5500000.0,0.8,0.5352485274852689,0.011217808154688997,0.15341649770848403,0.36715366328663757,6.396741098870987,0.046583502291515914,0.09759780922809352,4.654440062615488
340,5500000.0,0.8500000000000001,0.6199969019349241,0.009997011384247202,0.11506237328136298,0.30020244747141006,7.528272091056002,0.03493762671863693,0.07980065059366595,5.284398301249091
340,5500000.0,0.9,0.7215490821682357,0.009353599625489435,0.07670824885424202,0.21997622508709377,8.658115441903288,0.023291751145757957,0.058474692744670494,5.885758432411457
340,5500000.0,0.9500000000000001,0.8454528272967891,0.00904554389629836,0.03835412442712097,0.12209226643553672,9.800041119319475,0.011645875572878966,0.03245490626767431,6.470275769969312
340,5500000.0,1.0,1.0,0.008958158431134629,0.0,0.0,51.85808726026546,0.0,0.0,42.303847345322474
340,6000000.0,0.0,0.0,0.6605236496997952,0.7670824885424203,0.7899999999999999,1.0151300820476912,0.23291751145757963,0.20999999999999996,0.9908638220984757
340,6000000.0,0.05,0.0149275754967309,0.6121968142694664,0.7287283641152993,0.7782072153575826,1.0160853539128307,0.22127163588470064,0.20686520914568648,0.9900593937821907
340,6000000.0,0.1,0.030999604999762134,0.5641823516804962,0.6903742396881783,0.7655103120501879,1.0184558466596683,0.20962576031182167,0.20349008295004994,0.9904396951145036
340,6000000.0,0.15000000000000002,0.048352947775149424,0.5164731650490455,0.6520201152610573,0.7518011712576319,1.0226518952286425,0.19797988473894268,0.19984588096721861,0.9923532056868396
340,6000000.0,0.2,0.06714719076140574,0.46905145779751395,0.6136659908339364,0.7369537192984896,1.0292457696181097,0.1863340091660637,0.19589908994010477,0.9962848883454942
340,6000000.0,0.25,0.08756957079029096,0.4218829088974923,0.5753118664068153,0.7208200390756702,1.0390612242308652,0.17468813359318472,0.19161039013403888,1.002930827643681
340,6000000.0,0.30000000000000004,0.10984123395536073,0.3749070734135505,0.5369577419796941,0.7032254251752651,1.0533315132752668,0.16304225802030572,0.18693334086937427,1.0133292597805086
340,6000000.0,0.35000000000000003,0.1342252760093342,0.32802080884123463,0.49860361755257315,0.683962031952626,1.0739976887449691,0.15139638244742673,0.1818126920380398,1.0291064267916787
340,6000000.0,0.4,0.16103718445645337,0.28104793929081306,0.46024949312545216,0.6627806242794018,1.1043227630555552,0.13975050687454776,0.17618219126414478,1.052979040903162
340,6000000.0,0.45,0.19065856315058302,0.23367952334024178,0.4218953686983312,0.6393797351110394,1.150311493315355,0.1281046313016688,0.16996170173837755,1.0899051483880926
340,6000000.0,0.5,0.22355540980238753,0.18534565797992358,0.38354124427121017,0.6133912262561139,1.224572476504874,0.11645875572878982,0.1630533639414986,1.1501764752979498
340,6000000.0,0.55,0.2603028115985561,0.13492434950290028,0.3451871198440891,0.5843607788371407,1.3597313788748269,0.10481288015591082,0.1553364095643032,1.2599645883442563
340,6000000.0,0.6000000000000001,0.3016188517050566,0.08049847624602635,0.30683299541696807,0.5517211071530053,1.6761425767626414,0.09316700458303183,0.1466600411419381,1.5127075602263502
340,6000000.0,0.65,0.3484120003345535,0.032870745411119374,0.2684788709898471,0.5147545197357029,2.617886841887426,0.08152112901015286,0.13683347992974382,2.2192557276820275
340,6000000.0,0.7000000000000001,0.4018486911120842,0.017520490153828693,0.23012474656272605,0.47253953402145343,3.8511293458745093,0.06987525343727387,0.1256117748664623,3.0566792915298624
340,6000000.0,0.75,0.4634518796496389,0.012703859354419757,0.19177062213560508,0.4238730150767852,4.956429010099421,0.05822937786439491,0.11267510527357581,3.7444381672127416
340,6000000.0,0.8,0.5352485274852689,0.010548000346064549,0.15341649770848403,0.36715366328663757,6.003665852178004,0.046583502291515914,0.09759780922809352,4.355233290721963
